rcp,parameter,attribute,r,p,p_fdr,sig_fdr
26,low_pulse_duration_mean,elev_mean,0.1095036074644669,0.006303978120013069,0.009840356089776498,True
26,low_pulse_duration_mean,p_seasonality,-0.007635324920244175,0.8493947523592504,0.871523272961796,False
26,low_pulse_duration_mean,frac_snow,0.10692060965414321,0.0076593682008021975,0.011723756409000674,True
26,low_pulse_duration_mean,aridity,-0.17981296574393568,6.522996016234991e-06,1.3886794013772621e-05,True
26,max_1day,frac_high_perc,-0.05284511229424714,0.18845638537453746,0.22597112250998402,False
26,max_1day,runoff_ratio,0.2578449636597932,6.885314714569578e-11,2.326918240171369e-10,True
26,max_1day,area,0.014796093168043783,0.7128776971377151,0.7471717112272469,False
26,max_1day,dpsbar,0.1270663858331636,0.0015088888736169712,0.002553887944766576,True
26,max_1day,elev_mean,0.17157503790397044,1.7162320255339306e-05,3.536059545566891e-05,True
26,max_1day,p_seasonality,-0.25221412328654014,1.8196579975112862e-10,5.878011954105858e-10,True
26,max_1day,frac_snow,0.09132172847277012,0.022852114211094763,0.032232183129698395,True
26,max_1day,aridity,-0.2470385278005254,4.354890729069775e-10,1.351335789868924e-09,True
26,max_30day,frac_high_perc,-0.13492902409379798,0.0007487759970126081,0.001317434056599503,True
26,max_30day,runoff_ratio,0.22909900898645386,7.71400745613545e-09,2.117732878038258e-08,True
26,max_30day,area,0.010493226551708945,0.7941154829846823,0.8213881359356714,False
26,max_30day,dpsbar,0.13306407214341087,0.0008871982195413653,0.0015503258989937852,True
26,max_30day,elev_mean,0.24388978585605173,7.334710255903284e-10,2.2353402684657628e-09,True
26,max_30day,p_seasonality,-0.17732942215827094,8.77279932878999e-06,1.852236394367206e-05,True
26,max_30day,frac_snow,0.1738543841121698,1.319042241390563e-05,2.739755081508999e-05,True
26,max_30day,aridity,-0.220524922664089,2.8099411386785258e-08,7.415927128883532e-08,True
26,max_3day,frac_high_perc,-0.04641418302669173,0.248120062086074,0.2900398899271002,False
26,max_3day,runoff_ratio,0.20125453136804763,4.2598349637906877e-07,1.0167997675808076e-06,True
26,max_3day,area,0.009034535893345345,0.8222200863564479,0.8487433149485915,False
26,max_3day,dpsbar,0.1315355611431581,0.0010179041445410083,0.0017547707811616036,True
26,max_3day,elev_mean,0.18324131739796914,4.304277395728412e-06,9.338093333105707e-06,True
26,max_3day,p_seasonality,-0.18095431790599614,5.684786128270911e-06,1.2152862203234681e-05,True
