rcp,parameter,attribute,r_partial,p,p_fdr,sig_fdr
45,month_04_Jan,area,0.14592298810454082,0.0002636699006685327,0.0008590844763600193,True
45,month_04_Jan,dpsbar,-0.15225523594365117,0.0001396631279476316,0.0004813006255426073,True
45,month_04_Jan,elev_mean,-0.05137809832211763,0.20103773681105724,0.2680503157480763,False
45,month_04_Jan,p_seasonality,0.01773876988191559,0.6590740284903397,0.7219197182485872,False
45,month_04_Jan,frac_snow,-0.15698507368538497,8.545966279702672e-05,0.0003070423221029553,True
45,month_05_Feb,frac_high_perc,0.16036620113888717,5.963197702219142e-05,0.00022170228801611416,True
45,month_05_Feb,runoff_ratio,0.1256207962511282,0.0017093055512493783,0.004558148136665009,True
45,month_05_Feb,area,0.07003501797524911,0.08117842203756075,0.12584059886791424,False
45,month_05_Feb,dpsbar,0.04074679637068043,0.31068764396043563,0.383967074466966,False
45,month_05_Feb,elev_mean,0.1922247996374853,1.3955455891257517e-06,6.946715821425964e-06,True
45,month_05_Feb,p_seasonality,-0.0057323934333490855,0.8866346322189234,0.9158978723329705,False
45,month_05_Feb,frac_snow,0.25543062468543853,1.0474725647491474e-10,9.675622866136454e-10,True
45,month_06_Mar,frac_high_perc,0.022268433637595,0.5796629222131807,0.645696816773625,False
45,month_06_Mar,runoff_ratio,0.21568159466497536,5.7007896652203236e-08,3.547158013914868e-07,True
45,month_06_Mar,area,-0.07805812586111623,0.051865711831747714,0.08653943724626807,False
45,month_06_Mar,dpsbar,-0.07728990610351762,0.054222556676411696,0.08963728926580236,False
45,month_06_Mar,elev_mean,-0.18796404099500785,2.3969276418848823e-06,1.1423655144302417e-05,True
45,month_06_Mar,p_seasonality,-0.1434979732804445,0.0003340835242592692,0.0010503117113554567,True
45,month_06_Mar,frac_snow,-0.19523230878903033,9.456914097994278e-07,4.8697672596568235e-06,True
45,month_07_Apr,frac_high_perc,-0.08375959549467568,0.036911552569576525,0.0653611681864438,False
45,month_07_Apr,runoff_ratio,0.22181666921400234,2.3203462876475807e-08,1.563180656941528e-07,True
45,month_07_Apr,area,0.05703822964877163,0.15570157481495162,0.21629242020805683,False
45,month_07_Apr,dpsbar,-0.11200110370142613,0.005202407814122284,0.01198292391119169,True
45,month_07_Apr,elev_mean,0.02106717604132103,0.6002842770253031,0.6648389520576904,False
45,month_07_Apr,p_seasonality,0.15945014146983605,6.578612532363042e-05,0.000242569416831164,True
45,month_07_Apr,frac_snow,0.03256090985432517,0.4179438058099823,0.4940338390577099,False
45,month_08_May,frac_high_perc,-0.049806534440485294,0.21518218154319138,0.2843705525998517,False
45,month_08_May,runoff_ratio,0.17973078675074278,6.587696692521737e-06,2.9661187118087822e-05,True
45,month_08_May,area,0.0028210431392812485,0.9440674768900801,0.9590526749359544,False
45,month_08_May,dpsbar,0.02699950822504578,0.5018440194906524,0.5764772326456725,False
45,month_08_May,elev_mean,-0.19925707114452235,5.56485965379073e-07,2.9679251486883893e-06,True
45,month_08_May,p_seasonality,-0.2600597950508298,4.6677276778824175e-11,4.4970795692286517e-10,True
45,month_08_May,frac_snow,-0.21117065241762023,1.0857313255070591e-07,6.573076132799493e-07,True
45,month_09_Jun,frac_high_perc,-0.08840468851753897,0.0276011273681095,0.050163509374900835,False
45,month_09_Jun,runoff_ratio,0.236785056103118,2.3161436237119877e-09,1.789021281763742e-08,True
45,month_09_Jun,area,-0.030632193195264737,0.44606526562511234,0.5210879765320738,False
45,month_09_Jun,dpsbar,0.06670771770128006,0.0967438055135931,0.1444707495669657,False
45,month_09_Jun,elev_mean,0.21971563392040833,3.166134398481217e-08,2.04090390002818e-07,True
45,month_09_Jun,p_seasonality,0.4247114677074654,1.3734558003469949e-28,1.3673515523454525e-26,True
45,month_09_Jun,frac_snow,0.3221534453057958,1.8361815002428955e-16,3.3575890290155804e-15,True
45,month_10_Jul,frac_high_perc,-0.03820698092307395,0.3418369855879638,0.4167155633834226,False
45,month_10_Jul,runoff_ratio,0.26601325927112074,1.612183181578521e-11,1.6796699194120404e-10,True
45,month_10_Jul,area,-0.03044658798014471,0.4488270183858609,0.5229505961947092,False
45,month_10_Jul,dpsbar,0.08841348155783008,0.027585623993247082,0.050163509374900835,False
45,month_10_Jul,elev_mean,0.2127025084751338,8.737676077357495e-08,5.325821609055996e-07,True
45,month_10_Jul,p_seasonality,0.4415213860168699,5.149670742070315e-31,1.0440783458373936e-28,True
45,month_10_Jul,frac_snow,0.48384669009947934,9.308317487672249e-38,8.340252468954336e-35,True
45,month_11_Aug,frac_high_perc,-0.11104952812953614,0.005599823248394375,0.01273462342782071,True
45,month_11_Aug,runoff_ratio,0.3516521882749253,1.6303368901238427e-19,4.296417216326362e-18,True
45,month_11_Aug,area,-0.09937014978926,0.013232991057524594,0.027070228282059444,True
45,month_11_Aug,dpsbar,0.04433842206940098,0.26992978742498164,0.34099462667655045,False
45,month_11_Aug,elev_mean,0.2002171019171664,4.895745301625961e-07,2.6266992756029106e-06,True
45,month_11_Aug,p_seasonality,0.2950505925888448,6.117927001332268e-14,8.565097801865175e-13,True
45,month_11_Aug,frac_snow,0.35533407623667024,6.42705949688053e-20,1.7450440330924107e-18,True
45,month_12_Sep,frac_high_perc,-0.07968976283160228,0.047142761377523164,0.07984860906287478,False
45,month_12_Sep,runoff_ratio,0.3357951697402938,7.824801268609515e-18,1.7100053504083235e-16,True
45,month_12_Sep,area,-0.08350686496251267,0.03748679777973627,0.06611844647764507,False
45,month_12_Sep,dpsbar,0.16354087742619883,4.2252081841227556e-05,0.00015973782839552697,True
45,month_12_Sep,elev_mean,0.022760140405954303,0.5713187428460585,0.6382812887656714,False
45,month_12_Sep,p_seasonality,0.1347905969919365,0.0007583190747246106,0.002177736829978369,True
45,month_12_Sep,frac_snow,0.21551266959071608,5.841478883084814e-08,3.6096310891337884e-07,True
45,number_of_reversals,frac_high_perc,-0.13656061292924132,0.0006443736644433537,0.0018992065899383055,True
45,number_of_reversals,runoff_ratio,0.13958202920053558,0.00048583044818529506,0.001480626127802804,True
45,number_of_reversals,area,0.07993929023094544,0.046453315066293785,0.07912960132965634,False
45,number_of_reversals,dpsbar,0.018640575167990982,0.6429163464126244,0.7068135538474988,False
45,number_of_reversals,elev_mean,0.09544916059451422,0.017349186901391558,0.03387655968925195,True
45,number_of_reversals,p_seasonality,0.28619386601218444,3.5907184993843776e-13,4.5961196792120035e-12,True
45,number_of_reversals,frac_snow,0.12123367824653877,0.0024764029549707673,0.006303571158107408,True
60,base_flow_index,frac_high_perc,-0.07441053049423263,0.06386307121914309,0.10273125998626967,False
60,base_flow_index,runoff_ratio,0.09955244269941255,0.01306457633303754,0.026786865891079256,True
60,base_flow_index,area,-0.11354119225092096,0.004612820573959777,0.010735291517579118,True
60,base_flow_index,dpsbar,0.04857241987191328,0.2267807063074858,0.29620337150365494,False
60,base_flow_index,elev_mean,0.09975782732517255,0.012877095953867034,0.02647463306789129,True
60,base_flow_index,p_seasonality,0.09775458174200159,0.014811210924090518,0.029688691248288823,True
60,base_flow_index,frac_snow,0.21592058187136873,5.5073313220206686e-08,3.475048496148253e-07,True
60,doy_max,frac_high_perc,-0.11761598184546831,0.0033326414405635755,0.00815859762498624,True
60,doy_max,runoff_ratio,-0.135266579268848,0.0007259696490101381,0.0020982864693970442,True
60,doy_max,area,0.058493531767479644,0.1454033176308835,0.20420277836562947,False
60,doy_max,dpsbar,-0.080809982699492,0.0441135528431446,0.0761977416957374,False
60,doy_max,elev_mean,-0.06940797434100021,0.08394562336525743,0.12901419988897198,False
60,doy_max,p_seasonality,0.1068876685434986,0.0076782195942097725,0.016945036345842258,True
60,doy_max,frac_snow,0.0007324131927231442,0.985467437929605,0.9865685188658392,False
60,doy_min,frac_high_perc,0.31643264087439726,6.580548981202128e-16,1.1338792090686743e-14,True
60,doy_min,runoff_ratio,0.06600250933902545,0.100330720590197,0.14898158190357202,False
60,doy_min,area,-0.12194443305144959,0.002333893085083979,0.0059918859720207605,True
60,doy_min,dpsbar,-0.08234544629858753,0.04022913029185859,0.07040097801075253,False
60,doy_min,elev_mean,-0.12673943721299424,0.00155222794672542,0.004151630567958139,True
60,doy_min,p_seasonality,-0.05222658984379561,0.19368842150333668,0.2612046189862528,False
60,doy_min,frac_snow,-0.12731993675449443,0.001476047776925789,0.00397158801238891,True
60,high_pulse_count,frac_high_perc,0.19856019883163872,6.104769609202801e-07,3.217572688144535e-06,True
60,high_pulse_count,runoff_ratio,0.10910299505586155,0.006498972341975859,0.014521394559626857,True
60,high_pulse_count,area,0.046533448054693005,0.24690544761713107,0.31739925547338516,False
60,high_pulse_count,dpsbar,-0.020363362562482154,0.612517965050702,0.676715285678704,False
60,high_pulse_count,elev_mean,-0.13676906625571036,0.0006320544996274955,0.0018752345419411785,True
60,high_pulse_count,p_seasonality,-0.15622159392909102,9.260032747817696e-05,0.00032794424276856343,True
60,high_pulse_count,frac_snow,-0.09720669912675767,0.015382803144810121,0.03049334428705723,True
60,high_pulse_duration_mean,frac_high_perc,0.0649060147382322,0.10611702129014969,0.15612619224297886,False
60,high_pulse_duration_mean,runoff_ratio,-0.03109483031144658,0.4392235457492268,0.5144369895311205,False
60,high_pulse_duration_mean,area,-0.044312721401225066,0.2702077956923558,0.34099462667655045,False
60,high_pulse_duration_mean,dpsbar,-0.0666449155460875,0.09705902877587798,0.14470031577901277,False
60,high_pulse_duration_mean,elev_mean,-0.07353332277028361,0.06706640976561826,0.10730625562498922,False
60,high_pulse_duration_mean,p_seasonality,-0.043690460495013586,0.27699870841634255,0.34809374858491293,False
60,high_pulse_duration_mean,frac_snow,-0.07056266690717898,0.07890750471002353,0.12295847690466276,False
60,low_pulse_count,frac_high_perc,0.40945405105550914,1.677210568978895e-26,1.2523172248375751e-24,True
60,low_pulse_count,runoff_ratio,-0.13023846264373037,0.0011425325301056934,0.003137867045983278,True
60,low_pulse_count,area,0.05208399072210429,0.19490960764672033,0.26222073341060276,False
60,low_pulse_count,dpsbar,0.09537370145478895,0.017438326861629154,0.03396682797395592,True
60,low_pulse_count,elev_mean,0.024710511117093804,0.5387951534613087,0.61031663400927,False
60,low_pulse_count,p_seasonality,-0.14931046365257852,0.00018827286357261887,0.0006328840849631112,True
60,low_pulse_count,frac_snow,0.01152771999369823,0.7743419971980572,0.8220502719069422,False
60,low_pulse_duration_mean,frac_high_perc,-0.0888754700292274,0.026781543246899107,0.049058414859246204,True
60,low_pulse_duration_mean,runoff_ratio,0.18987820113697068,1.8826608610280844e-06,9.020663804712105e-06,True
60,low_pulse_duration_mean,area,-0.0830919275429009,0.038447747514556214,0.06768012136157636,False
60,low_pulse_duration_mean,dpsbar,0.1725942338552931,1.526305183899272e-05,6.390511424176391e-05,True
60,low_pulse_duration_mean,elev_mean,0.10130994568493693,0.011535425328411241,0.02395136560584527,True
60,low_pulse_duration_mean,p_seasonality,0.2286223631841678,8.30007047499719e-09,5.9022723377757795e-08,True
60,low_pulse_duration_mean,frac_snow,0.23385319952636224,3.683336252599091e-09,2.8207429763493893e-08,True
60,max_1day,frac_high_perc,0.053671635794980355,0.18162823296310504,0.24732355126890898,False
60,max_1day,runoff_ratio,0.13293831617239513,0.0008973353690049209,0.0025524206051695526,True
60,max_1day,area,0.013002871911192815,0.7463993482582142,0.7992669852224116,False
60,max_1day,dpsbar,-0.09331220615132671,0.02003352220114898,0.038191565728147844,True
60,max_1day,elev_mean,0.08020660980638608,0.04572412318971058,0.0781847602633219,False
60,max_1day,p_seasonality,-0.048978915028267664,0.22291223308271468,0.292001989535252,False
60,max_1day,frac_snow,0.14212154492929374,0.00038149689008757075,0.0011827723651157904,True
60,max_30day,frac_high_perc,-0.04017083572098212,0.31758224918579697,0.3919472386645649,False
60,max_30day,runoff_ratio,0.1158564225649251,0.003839553911004918,0.009187130307280683,True
60,max_30day,area,0.009633057722785492,0.8106586074143042,0.8525236059192682,False
60,max_30day,dpsbar,-0.2064429436065322,2.1009379697532795e-07,1.1914179879107204e-06,True
60,max_30day,elev_mean,0.06425659339219936,0.1096666235286615,0.16108408964209953,False
60,max_30day,p_seasonality,0.010551891922470663,0.792990473643603,0.8398575229133194,False
60,max_30day,frac_snow,0.16268131840083763,4.64128999800639e-05,0.00017473091757200525,True
60,max_3day,frac_high_perc,0.046409349134055505,0.2481693790287604,0.3174012228048947,False
60,max_3day,runoff_ratio,0.10567813821258912,0.008399774861984387,0.01835658116180003,True
60,max_3day,area,0.031942465932765646,0.4268455321724179,0.5012855863295612,False
60,max_3day,dpsbar,-0.03625636694402539,0.36706736097112597,0.44384933256427644,False
60,max_3day,elev_mean,0.11854042933956896,0.003091421595957016,0.0076306163911225525,True
60,max_3day,p_seasonality,-0.047266982569348005,0.2395263719688811,0.30944185933606305,False
60,max_3day,frac_snow,0.15683611490235674,8.681074871369348e-05,0.0003098901627389218,True
60,max_7day,frac_high_perc,0.06824797788937889,0.0892653112997483,0.13533285774039674,False
60,max_7day,runoff_ratio,0.0669479167320608,0.09554570287719381,0.14339857584248852,False
60,max_7day,area,0.10958630006604829,0.006264388493435578,0.014032230225295693,True
60,max_7day,dpsbar,-0.07317517405413593,0.06841166676331689,0.10926355333321201,False
60,max_7day,elev_mean,0.10454994345083854,0.009126719587048875,0.019516803699273968,True
60,max_7day,p_seasonality,0.02541409376311386,0.5272940375236375,0.6003765670271705,False
60,max_7day,frac_snow,0.17508313892669766,1.1429357644408988e-05,4.853414430990737e-05,True
60,max_90day,frac_high_perc,0.0037939552620367563,0.9248273729149845,0.9437873873938794,False
60,max_90day,runoff_ratio,0.06861221232604872,0.08756653649714666,0.133208177761364,False
60,max_90day,area,0.06947655753220075,0.08363929757469034,0.12876427942770197,False
60,max_90day,dpsbar,-0.19834630331277298,6.280353880074506e-07,3.2907585242963495e-06,True
60,max_90day,elev_mean,0.12110017485155977,0.0025040409661849883,0.0063379115980275414,True
60,max_90day,p_seasonality,-0.05028430043712857,0.210808498561587,0.27941421897898716,False
60,max_90day,frac_snow,0.12048972762214577,0.0026340378683224067,0.006629488567463137,True
60,mean_fall_rate,frac_high_perc,0.05144518207871314,0.20044939621568147,0.26766417139977733,False
60,mean_fall_rate,runoff_ratio,0.10385747351626874,0.009600173196039462,0.020383306122396583,True
60,mean_fall_rate,area,-0.08734868873009852,0.02951834541638788,0.05321617201827674,False
60,mean_fall_rate,dpsbar,-0.10114794024051661,0.011669432114159332,0.02414736991752139,True
60,mean_fall_rate,elev_mean,-0.3682072777619516,2.2507800979140298e-21,7.756534491272964e-20,True
60,mean_fall_rate,p_seasonality,-0.2573040094078034,7.566849234900809e-11,7.212656291990559e-10,True
60,mean_fall_rate,frac_snow,-0.3223315453066247,1.763869273657516e-16,3.2925559774940302e-15,True
60,mean_rise_rate,frac_high_perc,0.07877677383629636,0.049738958676119896,0.08330113453047369,False
60,mean_rise_rate,runoff_ratio,0.131975337682102,0.0009785838750651513,0.0027572677737684767,True
60,mean_rise_rate,area,-0.005823829469189354,0.8848388482937419,0.9158978723329705,False
60,mean_rise_rate,dpsbar,-0.08430968572070752,0.035685364287487246,0.0635667721701562,False
60,mean_rise_rate,elev_mean,-0.17833019700813574,7.789188268262252e-06,3.472195367344765e-05,True
60,mean_rise_rate,p_seasonality,-0.206633938121548,2.0462579757919356e-07,1.1678007301334868e-06,True
60,mean_rise_rate,frac_snow,-0.17407347195577333,1.2858585276441828e-05,5.415641115068357e-05,True
60,min_1day,frac_high_perc,-0.17565537520896202,1.0687880871650574e-05,4.581981464592782e-05,True
60,min_1day,runoff_ratio,0.291790843516479,1.1819925054387672e-13,1.5806944550345305e-12,True
60,min_1day,area,-0.11684652222902181,0.003546324145545513,0.008611128548533279,True
60,min_1day,dpsbar,0.12495126403551943,0.0018101657097542817,0.004770319046881872,True
60,min_1day,elev_mean,0.1445949155182214,0.0003002993456612072,0.0009575381270905396,True
60,min_1day,p_seasonality,0.13143934539061675,0.0010266989982981518,0.0028747571952348248,True
60,min_1day,frac_snow,0.23787882482084302,1.9449840471243878e-09,1.528689215985484e-08,True
60,min_30day,frac_high_perc,-0.16245401456733177,4.757633818503531e-05,0.00017836150214975579,True
60,min_30day,runoff_ratio,0.37389740762548107,4.87085336969682e-22,2.078230771070643e-20,True
60,min_30day,area,-0.09740937970015487,0.015169132810228296,0.030203428884365672,True
60,min_30day,dpsbar,0.023213154508919268,0.563681996259447,0.6337002116040961,False
60,min_30day,elev_mean,0.08280069589466965,0.03913461433169305,0.06875414596313133,False
60,min_30day,p_seasonality,0.22136158918968063,2.4825749159876747e-08,1.6355787681801152e-07,True
60,min_30day,frac_snow,0.2620742965285092,3.267190520298339e-11,3.326593984303764e-10,True
60,min_3day,frac_high_perc,-0.17185469092981603,1.6619941238565744e-05,6.862427350117468e-05,True
60,min_3day,runoff_ratio,0.3387512970312824,3.866670942358945e-18,8.661342910884037e-17,True
60,min_3day,area,-0.10247982761702998,0.010607507342584562,0.02225837606312826,True
60,min_3day,dpsbar,0.11516642163264472,0.0040567176631255515,0.00966707187808642,True
60,min_3day,elev_mean,0.09020557567371905,0.024578303517302082,0.04540651536392302,True
60,min_3day,p_seasonality,0.13630277427772672,0.0006599195687456707,0.0019386489626102327,True
60,min_3day,frac_snow,0.20453706550490536,2.729631772946321e-07,1.5285937928499397e-06,True
60,min_7day,frac_high_perc,-0.19434177927644083,1.0618524805470377e-06,5.405794446421283e-06,True
60,min_7day,runoff_ratio,0.35639943302181304,4.898297357469787e-20,1.4157659459009447e-18,True
60,min_7day,area,-0.1046205105711758,0.009079658917842313,0.019462618158819885,True
60,min_7day,dpsbar,0.06522087659490283,0.10442907939876828,0.1540599613178074,False
60,min_7day,elev_mean,0.07833271002214207,0.051044320573209734,0.08532781946566403,False
60,min_7day,p_seasonality,0.15814002143091568,7.563688824992413e-05,0.00027549045476395125,True
60,min_7day,frac_snow,0.19140420188031973,1.5502309393896757e-06,7.590201757886063e-06,True
60,min_90day,frac_high_perc,-0.13716926376337643,0.0006090140320516901,0.001818921909061048,True
60,min_90day,runoff_ratio,0.3173842939897964,5.33175816919024e-16,9.367167293322462e-15,True
60,min_90day,area,-0.08358698836167663,0.03730360885733724,0.06592511545596483,False
60,min_90day,dpsbar,0.06052506692052396,0.13190820267206924,0.1885003980768326,False
60,min_90day,elev_mean,0.11274190105932237,0.004910820489338228,0.011399210255044175,True
60,min_90day,p_seasonality,0.34082542499223184,2.347282987568748e-18,5.392732197081022e-17,True
60,min_90day,frac_snow,0.3565658609110852,4.694357452255718e-20,1.4020480924070413e-18,True
60,month_01_Oct,frac_high_perc,-0.21690815984616085,4.7730802216709855e-08,3.0331062968916336e-07,True
60,month_01_Oct,runoff_ratio,0.2715366990202761,5.870563267902839e-12,6.658259098786005e-11,True
60,month_01_Oct,area,-0.0908549824152985,0.02356074625858583,0.043706891610130236,True
60,month_01_Oct,dpsbar,-0.1856856091153363,3.1850472556009754e-06,1.5099483285812032e-05,True
60,month_01_Oct,elev_mean,-0.14944531416641202,0.00018573766010263672,0.000628003560196085,True
60,month_01_Oct,p_seasonality,0.13062170356632222,0.0011043185977556056,0.0030633729522879954,True
60,month_01_Oct,frac_snow,0.0522061869096196,0.1938628031538595,0.2612046189862528,False
60,month_02_Nov,frac_high_perc,-0.17841426707293,7.711532253512514e-06,3.4547664495736064e-05,True
60,month_02_Nov,runoff_ratio,0.19470879190889037,1.0124092792472569e-06,5.183535509745955e-06,True
60,month_02_Nov,area,0.033362452540078906,0.40657042139785765,0.4831393867009025,False
60,month_02_Nov,dpsbar,-0.2609119430129708,4.0154072154097554e-11,4.042477376412518e-10,True
60,month_02_Nov,elev_mean,-0.05950242522141681,0.13857516889995844,0.19646099894677652,False
60,month_02_Nov,p_seasonality,-0.12965867829627392,0.0012026670969774206,0.003275348689640635,True
60,month_02_Nov,frac_snow,0.08928740377642136,0.026081690800179667,0.04788769458393644,True
60,month_03_Dec,frac_high_perc,-0.00830411220152313,0.8363815854270348,0.8744432911815906,False
60,month_03_Dec,runoff_ratio,0.17983912477602154,6.502528209058422e-06,2.9425582198567405e-05,True
60,month_03_Dec,area,0.06409928728704291,0.11054035732116375,0.16169872431981613,False
60,month_03_Dec,dpsbar,0.08080111924553661,0.04413686154027646,0.0761977416957374,False
60,month_03_Dec,elev_mean,0.15586717354018254,9.610287494800498e-05,0.00033900856674571835,True
60,month_03_Dec,p_seasonality,0.05043814497720571,0.20941388521787305,0.27797754245216927,False
60,month_03_Dec,frac_snow,0.21577721261255706,5.622611976114093e-08,3.522979252166593e-07,True
60,month_04_Jan,frac_high_perc,-0.1842727806813922,3.7924548609444064e-06,1.7884418712664147e-05,True
60,month_04_Jan,runoff_ratio,0.15704758421915346,8.489860513465758e-05,0.00030673044435747254,True
60,month_04_Jan,area,0.09912045801464509,0.013466779915559677,0.027423260918957887,True
60,month_04_Jan,dpsbar,-0.17553275630005333,1.0842800401889722e-05,4.626261504806282e-05,True
60,month_04_Jan,elev_mean,-0.06916690678509406,0.08502954395587313,0.130265469105208,False
60,month_04_Jan,p_seasonality,0.05959087233674121,0.13798851316178154,0.1960707689082682,False
60,month_04_Jan,frac_snow,-0.10448859269968291,0.009167810313767018,0.019557995336036305,True
60,month_05_Feb,frac_high_perc,0.0631143013540826,0.11613661730513937,0.16837930275955482,False
60,month_05_Feb,runoff_ratio,0.14735456141211686,0.00022888978673007223,0.000756772136199796,True
60,month_05_Feb,area,0.0265833461009447,0.5084611361912289,0.5818405849646757,False
60,month_05_Feb,dpsbar,0.07441261342195166,0.0638556176325769,0.10273125998626967,False
60,month_05_Feb,elev_mean,0.3071607981984604,4.916492739691542e-15,7.72838156976074e-14,True
60,month_05_Feb,p_seasonality,0.19197582599970733,1.4408404775668734e-06,7.0933685049446076e-06,True
60,month_05_Feb,frac_snow,0.4401724042649359,8.156862076854637e-31,1.0440783458373936e-28,True
60,month_06_Mar,frac_high_perc,0.04648603310712657,0.24738783067395329,0.3174012228048947,False
60,month_06_Mar,runoff_ratio,0.2375531661522527,2.048983746529871e-09,1.596425597296317e-08,True
60,month_06_Mar,area,-0.059667609433327606,0.13748107686785763,0.19583949900413422,False
60,month_06_Mar,dpsbar,-0.17670359147431913,9.446910956362053e-06,4.089097689323864e-05,True
60,month_06_Mar,elev_mean,-0.32383956197639807,1.2538748755080463e-16,2.4423301922939337e-15,True
60,month_06_Mar,p_seasonality,-0.13671145990304534,0.0006354368803652878,0.001879047672631346,True
60,month_06_Mar,frac_snow,-0.34666210382521034,5.646098015697015e-19,1.3672713032606825e-17,True
60,month_07_Apr,frac_high_perc,0.052710725145975065,0.1895842191331878,0.2569855678416585,False
60,month_07_Apr,runoff_ratio,0.18166031353492706,5.218899997789352e-06,2.3980176400098763e-05,True
60,month_07_Apr,area,0.02541128597212572,0.5273396855473026,0.6003765670271705,False
60,month_07_Apr,dpsbar,-0.09192519713602026,0.021963338002863472,0.04121257583470145,True
60,month_07_Apr,elev_mean,-0.057729138859503634,0.15074561268877168,0.21071461617650455,False
60,month_07_Apr,p_seasonality,0.007053879841037773,0.8607419217930667,0.8946922992187794,False
60,month_07_Apr,frac_snow,-0.03198616264635853,0.4262129758035683,0.5012855863295612,False
60,month_08_May,frac_high_perc,-0.050250049585013376,0.2111198953669356,0.27941421897898716,False
60,month_08_May,runoff_ratio,0.25548396384813055,1.0378563733736115e-10,9.675622866136454e-10,True
60,month_08_May,area,0.014246362342117097,0.7230989082114506,0.7811332193242569,False
60,month_08_May,dpsbar,0.051915874362265545,0.1963565423020504,0.2629827532176938,False
60,month_08_May,elev_mean,-0.20709523261231608,1.9197931614957165e-07,1.1097643049678466e-06,True
60,month_08_May,p_seasonality,-0.276389124735704,2.3708836241876515e-12,2.7588463990547216e-11,True
60,month_08_May,frac_snow,-0.3294140683560577,3.4923040270691096e-17,7.111600927849823e-16,True
60,month_09_Jun,frac_high_perc,0.002252744655943148,0.9553218320273206,0.9661042454813535,False
60,month_09_Jun,runoff_ratio,0.23885063135601842,1.6642196097808738e-09,1.3195936020917372e-08,True
60,month_09_Jun,area,-0.04184736340671487,0.29778922932345386,0.370068168479632,False
60,month_09_Jun,dpsbar,-0.03267800932136324,0.41627067271254853,0.4927061066716559,False
60,month_09_Jun,elev_mean,0.06400013375978969,0.11109390308897069,0.16185388157352476,False
60,month_09_Jun,p_seasonality,0.3482878914454741,3.776128862012659e-19,9.666889886752407e-18,True
60,month_09_Jun,frac_snow,0.20939486136076743,1.3937659139092833e-07,8.32542839241812e-07,True
60,month_10_Jul,frac_high_perc,-0.1651963392756401,3.521326776988064e-05,0.00013599606862850453,True
60,month_10_Jul,runoff_ratio,0.3640441440584521,6.7662361961113186e-21,2.245388011746571e-19,True
60,month_10_Jul,area,-0.05200530655021941,0.19558584806716928,0.2626657321696815,False
60,month_10_Jul,dpsbar,0.07163382615844457,0.07445595771089747,0.11745165160028898,False
60,month_10_Jul,elev_mean,0.2225121975579109,2.0920597529231962e-08,1.430904991312354e-07,True
60,month_10_Jul,p_seasonality,0.4405659980852931,7.134052181840206e-31,1.0440783458373936e-28,True
60,month_10_Jul,frac_snow,0.44079934057841,6.588767241197192e-31,1.0440783458373936e-28,True
60,month_11_Aug,frac_high_perc,-0.17003524778454476,2.046308675660484e-05,8.334057151780881e-05,True
60,month_11_Aug,runoff_ratio,0.40779736676896267,2.7847174608285005e-26,1.7822191749302403e-24,True
60,month_11_Aug,area,-0.10994577528048895,0.006094869850561725,0.0137556760355247,True
60,month_11_Aug,dpsbar,0.010118571735406007,0.8013101197956435,0.8456700439774989,False
60,month_11_Aug,elev_mean,0.1432848622579679,0.00034104552919179076,0.001064727505769493,True
60,month_11_Aug,p_seasonality,0.2645051225193939,2.115752325427201e-11,2.1789817052675542e-10,True
60,month_11_Aug,frac_snow,0.2919807830870139,1.1377580530490248e-13,1.5445927508059487e-12,True
60,month_12_Sep,frac_high_perc,-0.19092999126678037,1.6469822244994396e-06,7.976735530548638e-06,True
60,month_12_Sep,runoff_ratio,0.3569329382787929,4.273678698197302e-20,1.3204193495119938e-18,True
60,month_12_Sep,area,-0.09544492900766408,0.01735417510866813,0.03387655968925195,True
60,month_12_Sep,dpsbar,0.1348564551812011,0.0007537648895908675,0.002171618460043142,True
60,month_12_Sep,elev_mean,-0.022822924709232428,0.5702574222569202,0.6378909492411992,False
60,month_12_Sep,p_seasonality,0.10279661406466305,0.01036791598851529,0.02180669653922465,True
60,month_12_Sep,frac_snow,0.12377825606128764,0.0020001169059549397,0.0052247951829027,True
60,number_of_reversals,frac_high_perc,-0.14412548510092277,0.00031434639033267044,0.0009987743465889104,True
60,number_of_reversals,runoff_ratio,0.19281261783808545,1.2939616538077123e-06,6.477037105093353e-06,True
60,number_of_reversals,area,0.11784276966705329,0.003271931947656772,0.00803192061671361,True
60,number_of_reversals,dpsbar,0.05739208279812163,0.153148155925741,0.21307569520103095,False
60,number_of_reversals,elev_mean,0.15352121548882322,0.00012262774328101753,0.00042422570648568226,True
60,number_of_reversals,p_seasonality,0.26850555663578535,1.0249255646289194e-11,1.0932539356041807e-10,True
60,number_of_reversals,frac_snow,0.1605321661495573,5.8576891896220605e-05,0.0002186870630792236,True
85,base_flow_index,frac_high_perc,0.05504091073971601,0.1707220067025616,0.2346118374317411,False
85,base_flow_index,runoff_ratio,-0.08766035080989962,0.028940966321977468,0.05228045529131413,False
85,base_flow_index,area,-0.08649654928701953,0.031147704594795517,0.05604085003400961,False
85,base_flow_index,dpsbar,0.06519993363184891,0.10454068803708359,0.1540599613178074,False
85,base_flow_index,elev_mean,0.004888250019448589,0.9032396820209775,0.9270363746744512,False
85,base_flow_index,p_seasonality,-0.07679113332895865,0.055799979695711696,0.09190584891058398,False
85,base_flow_index,frac_snow,0.08393076026950741,0.0365262348482937,0.06480694341400228,False
