catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
54025,1.8208,4.4366,4.4953,4.5483,3.8921,2.3548,1.5898,0.846,0.5044,0.2866,0.2067,0.3434,0.1129,9.8113,0.1143,8.2876,0.1185,7.1754,0.1503,5.6278,0.246,4.7206,0.0564,315.9333,69.0667,5.1333,30.2301,11.1333,8.6333,0.56,0.2561,120.1667
54027,0.2912,0.6178,1.1275,1.4997,1.6589,1.5436,1.383,1.1053,0.8117,0.5573,0.3795,0.2714,0.186,2.1191,0.1885,2.0702,0.1915,2.0054,0.2209,1.8266,0.3873,1.6107,0.2047,129.5667,142.2667,2.7333,51.8461,4.7,27.7317,0.0512,0.0212,116.7333
54028,0.6048,2.502,4.3784,4.9336,4.4383,2.8985,2.078,1.2057,0.5913,0.2572,0.1278,0.1331,0.0464,9.0111,0.0489,8.1545,0.0552,7.0422,0.0931,5.5938,0.1717,4.7354,0.0263,260.1,98.8333,3.3,53.2072,8.3,11.4223,0.2993,0.2101,110.5333
54029,0.1278,0.5867,1.3697,1.8689,1.8363,1.366,1.0028,0.5489,0.2363,0.0837,0.044,0.0414,0.0112,3.389,0.0118,3.1773,0.0135,2.793,0.0229,2.1964,0.0559,1.8043,0.017,226.3,124.5,3.2333,49.8298,6.3333,13.8176,0.0906,0.0576,86.2333
54032,0.2191,0.7171,1.3097,1.6989,1.7771,1.4161,1.1795,0.7688,0.4328,0.1924,0.1052,0.0911,0.0476,2.6767,0.0493,2.6209,0.0522,2.4639,0.0723,2.0268,0.129,1.7023,0.0617,247.0333,131.2333,3.4,47.0314,5.4333,14.9333,0.0563,0.043,68.8333
54034,0.0543,0.3986,0.9587,1.4039,1.3184,0.9801,0.6392,0.2702,0.0915,0.0187,0.0199,0.0178,0.0005,3.7811,0.0006,2.8631,0.0008,2.3605,0.0033,1.7015,0.0162,1.3295,0.0015,274.2667,114.3667,5.3667,31.5973,11.7,6.7971,0.1704,0.1049,156.9667
54036,0.0607,0.2475,0.5498,0.8345,0.9188,0.8605,0.7158,0.4068,0.1894,0.0596,0.0269,0.0197,0.0058,1.9909,0.0065,1.7258,0.0073,1.4759,0.0133,1.144,0.0354,0.9106,0.0173,207.8667,137.9333,3.0333,55.0143,12.3667,5.0998,0.0959,0.0493,145.5
54038,0.9985,3.4361,4.6823,4.7363,4.1514,2.701,1.8862,1.0739,0.5234,0.2471,0.197,0.2458,0.0733,8.7774,0.0769,7.9918,0.0852,7.0141,0.132,5.5349,0.214,4.7309,0.0402,311.0333,87.2667,3.4,49.4981,7.8,14.2342,0.2827,0.2015,112.7
54044,0.3166,0.5341,0.7134,0.8061,0.858,0.8581,0.8173,0.7106,0.5861,0.4388,0.3336,0.2724,0.2027,1.4045,0.2047,1.3145,0.2104,1.172,0.2513,0.9862,0.3409,0.8813,0.3477,182.2,155.6,7.0,23.6545,12.3,5.8568,0.0536,0.0326,118.1333
54048,0.075,0.5415,0.922,1.1255,0.9764,0.7451,0.3942,0.1237,0.0301,0.0066,0.0155,0.0189,0.0002,2.8856,0.0003,2.4505,0.0004,1.9523,0.0012,1.387,0.0079,1.0914,0.0011,267.9,109.0333,3.8667,42.3094,13.2333,6.4421,0.1262,0.0949,112.9
54049,0.0401,0.2236,0.4752,0.7236,0.7893,0.6891,0.4787,0.2043,0.0746,0.0238,0.0146,0.0132,0.0017,1.924,0.0018,1.7212,0.0023,1.4214,0.0053,1.0085,0.017,0.7626,0.0071,227.9,135.5,3.3667,49.1154,9.6,7.2048,0.0651,0.0453,94.5667
54052,0.2113,0.4657,0.7562,0.9314,1.0062,0.9195,0.8077,0.6082,0.4027,0.2446,0.1648,0.1388,0.0907,1.7354,0.0921,1.5956,0.095,1.417,0.1206,1.1525,0.1821,0.9891,0.1698,234.5333,132.0333,4.3,37.3888,9.7667,7.841,0.0607,0.0363,109.0333
54057,0.1734,0.577,1.1059,1.4715,1.5522,1.2489,1.0059,0.6137,0.3262,0.1481,0.0885,0.0766,0.0374,2.3455,0.0388,2.2995,0.0414,2.1679,0.0597,1.787,0.104,1.4805,0.0577,226.6,135.2333,3.3,48.2729,4.9333,16.5379,0.0472,0.0358,67.8667
54063,0.4999,0.8999,0.9506,1.0349,0.9898,0.9349,0.8874,0.7122,0.628,0.4598,0.4139,0.3158,0.1834,3.1383,0.191,2.3055,0.2061,1.7659,0.2746,1.2821,0.3881,1.0826,0.2831,234.1333,135.7333,19.8333,7.1459,25.0667,2.8595,0.2256,0.1392,174.5
54080,2.2164,5.8338,6.5997,6.5844,5.7193,3.6751,2.6528,1.4648,0.8248,0.5121,0.3829,0.6213,0.2073,12.5966,0.2174,10.7666,0.2374,9.6642,0.3108,8.0052,0.4537,6.7534,0.0761,306.6,76.2333,5.1333,32.6715,8.0667,13.1993,0.4446,0.2962,151.8
