catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
36006,0.1021,0.3065,0.4877,0.6591,0.6582,0.6563,0.4822,0.3419,0.287,0.185,0.1087,0.068,0.0228,2.1211,0.0236,1.9328,0.0254,1.5683,0.0429,0.9864,0.1115,0.7365,0.0742,166.4828,135.3448,2.8276,34.3745,9.2069,10.6741,0.0808,0.0379,78.1379
36009,0.0284,0.3317,0.6872,1.0551,0.8689,0.7469,0.3664,0.1604,0.0907,0.0202,0.0041,0.007,0.0001,4.8763,0.0001,3.9428,0.0001,2.8172,0.0011,1.6154,0.0099,1.0547,0.0004,188.931,127.5862,4.5862,24.2384,12.7931,7.1151,0.2076,0.1414,98.2069
36010,0.0196,0.436,0.7899,1.1479,0.871,0.6565,0.2668,0.0954,0.0513,0.0152,0.001,0.0005,0.0,6.4895,0.0,4.546,0.0,3.1252,0.0,1.6952,0.005,1.0985,0.0,102.4828,110.9655,3.1034,37.3686,11.6552,8.1904,0.4434,0.2005,103.3448
36011,0.1744,0.7379,0.9373,1.1897,0.9395,0.7968,0.451,0.2672,0.2573,0.1407,0.0655,0.0491,0.0039,5.9652,0.0046,4.2175,0.0059,3.0793,0.0202,1.7732,0.0804,1.2183,0.0119,209.7931,116.0345,5.8966,17.2348,14.2069,6.6665,0.3149,0.1336,135.7241
36012,0.7562,1.4475,1.2629,1.4278,1.0936,0.9905,0.697,0.5727,0.7316,0.5227,0.4245,0.3821,0.1262,7.234,0.1309,5.752,0.1386,3.9914,0.1995,2.2172,0.3767,1.5472,0.1645,182.2069,105.8276,9.8966,9.6507,19.7241,4.6358,0.4142,0.2213,102.0345
37001,0.048,0.2994,0.6478,0.9694,0.8611,0.717,0.4371,0.2208,0.1383,0.0643,0.0158,0.0108,0.0008,3.3222,0.001,2.94,0.0012,2.4046,0.0036,1.4556,0.0301,0.9664,0.0039,213.3448,125.7931,3.7931,25.927,9.6552,10.0418,0.1178,0.0672,92.1034
37003,0.0373,0.1719,0.3935,0.6207,0.6097,0.5705,0.3634,0.2037,0.1444,0.0722,0.0247,0.0134,0.0017,2.557,0.0018,2.162,0.0021,1.6153,0.0054,0.971,0.0329,0.6656,0.0108,172.931,137.0,3.0345,36.5937,7.6552,12.3208,0.0878,0.046,90.0
37005,0.062,0.2192,0.3965,0.5628,0.5725,0.5568,0.3842,0.2436,0.2015,0.109,0.0452,0.027,0.0039,1.9583,0.0044,1.7437,0.0053,1.3925,0.0141,0.8833,0.0543,0.6316,0.0215,200.9655,142.8276,3.9655,25.683,7.6552,12.5082,0.0743,0.0395,91.4138
37008,0.1086,0.3499,0.581,0.7708,0.7628,0.6994,0.4986,0.3161,0.262,0.1593,0.0716,0.0477,0.0079,2.7442,0.0088,2.3504,0.0104,1.767,0.0246,1.1467,0.0884,0.8326,0.0297,211.8621,131.5862,4.069,24.0648,5.2759,17.3752,0.0742,0.0418,80.1034
37009,0.3152,0.4958,0.5886,0.7562,0.6244,0.5599,0.4393,0.3969,0.4043,0.3639,0.3379,0.3184,0.2723,3.6647,0.2727,2.9322,0.2737,2.0108,0.2858,1.05,0.3278,0.7441,0.6049,127.931,117.3793,5.5862,16.4399,11.931,10.0347,0.1555,0.0487,69.6897
