catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
28046,0.7552,1.951,3.1413,3.3069,3.3227,2.5887,1.8758,1.2844,1.061,0.8427,0.6022,0.4523,0.2048,7.4806,0.2132,6.4455,0.2259,5.6651,0.3015,4.245,0.5925,3.4564,0.1298,223.6333,97.3333,3.9333,38.1264,7.3,13.8579,0.3436,0.1232,117.9
28048,0.187,0.4768,1.1788,1.5827,1.7733,1.3075,0.7675,0.6038,0.4302,0.2519,0.1084,0.0904,0.0087,6.9736,0.0095,5.5953,0.0115,4.0956,0.0262,2.391,0.1192,1.7106,0.0168,244.9667,125.8667,5.8667,27.972,8.7333,8.6538,0.2648,0.1411,90.7333
28050,0.304,0.4281,0.7225,0.7725,0.8249,0.7444,0.5588,0.5911,0.5495,0.4092,0.3109,0.3043,0.099,2.7535,0.101,2.4658,0.1054,2.0051,0.1423,1.1756,0.2608,0.8978,0.201,177.6,155.5333,4.4667,25.2769,9.4667,10.7572,0.1116,0.0449,82.4333
28052,0.1669,0.3513,0.6471,0.8184,0.9298,0.8483,0.6697,0.5773,0.4822,0.2762,0.1755,0.125,0.0306,2.6432,0.0325,2.282,0.0371,1.8374,0.0689,1.2748,0.1694,0.9634,0.0757,208.8,148.4667,7.4,19.3268,10.9,6.5151,0.1273,0.0653,93.3
28055,0.1721,0.6517,1.6352,2.0947,2.1734,1.5308,0.8947,0.5934,0.3814,0.2121,0.0894,0.067,0.0086,8.2403,0.0104,6.2341,0.0125,4.7931,0.0276,3.0041,0.1117,2.1532,0.0144,220.1333,122.0667,5.8333,30.9948,10.4667,7.8782,0.4419,0.1728,126.4
28056,0.1562,0.3424,0.8232,1.0489,1.1564,0.8496,0.5171,0.384,0.2871,0.1547,0.0985,0.0856,0.0098,4.5516,0.0105,3.714,0.0123,2.7318,0.0252,1.6151,0.0876,1.1411,0.0251,206.1,135.2667,6.0667,24.8697,9.6667,8.3393,0.1793,0.0942,89.4
28066,0.3311,0.5163,0.8587,0.8805,0.9088,0.7032,0.598,0.5661,0.5076,0.3238,0.2777,0.242,0.0458,4.9047,0.049,3.3909,0.0562,2.3052,0.1098,1.3816,0.2358,0.9967,0.1004,218.8667,137.8,13.0,9.4792,20.1667,3.9915,0.3862,0.146,129.2667
28067,0.2468,0.749,1.7008,2.2281,2.498,1.9184,1.2827,0.9102,0.6966,0.4104,0.2053,0.1266,0.0351,5.8419,0.0372,5.2901,0.0425,4.4876,0.0704,3.0532,0.2293,2.3578,0.0397,211.0667,125.8,4.1667,38.0057,6.8667,12.2206,0.2026,0.1046,88.8
28072,0.0995,0.1564,0.3333,0.4297,0.5365,0.4896,0.3811,0.3972,0.3426,0.2056,0.1314,0.0834,0.0215,1.6604,0.0223,1.4068,0.024,1.0951,0.0362,0.7334,0.1039,0.559,0.0841,202.8333,151.4667,3.7333,37.6429,6.8667,9.6154,0.0574,0.0258,82.1667
28074,0.235,0.45,0.9856,1.1529,1.2415,0.9131,0.5783,0.4368,0.3982,0.2502,0.1733,0.1533,0.0268,3.8479,0.0276,3.3675,0.0313,2.6153,0.0499,1.6522,0.1522,1.2408,0.0524,192.0667,133.6333,4.7333,29.852,8.3,11.4685,0.1297,0.0638,74.6667
