catchment_id,month_01_Oct,month_02_Nov,month_03_Dec,month_04_Jan,month_05_Feb,month_06_Mar,month_07_Apr,month_08_May,month_09_Jun,month_10_Jul,month_11_Aug,month_12_Sep,min_1day,max_1day,min_3day,max_3day,min_7day,max_7day,min_30day,max_30day,min_90day,max_90day,base_flow_index,doy_min,doy_max,low_pulse_count,low_pulse_duration_mean,high_pulse_count,high_pulse_duration_mean,mean_rise_rate,mean_fall_rate,number_of_reversals
33034,0.1322,0.2659,0.4121,0.4924,0.5696,0.6134,0.5422,0.4334,0.343,0.2635,0.1876,0.1312,0.0854,0.7927,0.0874,0.7786,0.091,0.7459,0.1082,0.6573,0.1835,0.5906,0.2483,174.6207,151.1034,3.0345,33.6299,4.3448,27.1667,0.0155,0.0098,85.2759
33035,0.0984,0.2367,0.3415,0.3904,0.4407,0.4726,0.4113,0.3248,0.2626,0.1884,0.1168,0.0786,0.046,0.642,0.0481,0.6252,0.0516,0.5915,0.0698,0.5166,0.1253,0.4594,0.182,241.6207,152.8966,3.3103,30.0421,5.0345,19.6906,0.0162,0.0106,102.3793
33039,0.1506,0.4953,0.7149,0.9009,0.9585,0.9368,0.7023,0.4684,0.3363,0.2374,0.1388,0.1037,0.0595,1.6953,0.0605,1.6287,0.0642,1.4548,0.0885,1.1206,0.1597,0.9647,0.1238,263.7586,130.6897,3.4828,30.7254,6.6897,15.0857,0.044,0.0321,75.2414
33053,0.0144,0.0333,0.0646,0.0956,0.1368,0.1687,0.1661,0.1277,0.0932,0.0651,0.0361,0.0188,0.0069,0.2264,0.0071,0.2171,0.0074,0.2069,0.0093,0.1878,0.0268,0.1629,0.0832,156.5517,181.4483,2.0,45.6149,2.4138,52.733,0.0037,0.0021,78.8276
33054,0.4221,0.6054,0.8699,1.0017,1.0914,1.1201,1.025,0.8705,0.7286,0.6356,0.5383,0.4483,0.3409,1.2566,0.3434,1.2438,0.3477,1.2217,0.3743,1.1678,0.5066,1.1031,0.4467,189.2759,150.5172,2.1724,44.4425,1.8621,55.1523,0.0131,0.0068,81.7931
33058,0.1738,0.6209,0.8421,1.1356,1.1286,1.0345,0.7572,0.5097,0.3871,0.2753,0.1618,0.1122,0.0666,2.8015,0.0682,2.408,0.0725,1.8818,0.0965,1.3489,0.1828,1.1403,0.1199,253.9655,130.3103,4.2759,25.5981,12.3103,7.7201,0.1158,0.0737,116.0
34002,0.1071,0.3058,0.4426,0.5426,0.6112,0.6443,0.4961,0.3614,0.2738,0.1917,0.1141,0.0754,0.0339,1.2311,0.0371,1.1331,0.0409,0.9689,0.0604,0.736,0.1195,0.629,0.1163,264.6207,133.1034,4.5862,22.9892,9.3448,10.2042,0.0468,0.0328,115.2759
34003,0.4959,0.5986,0.5819,0.5981,0.629,0.6252,0.5731,0.5665,0.5803,0.5596,0.5119,0.5013,0.4433,1.1124,0.445,1.0562,0.4489,0.9483,0.4721,0.7358,0.5063,0.6486,0.7899,183.4138,139.8966,13.7241,5.4085,15.3793,5.5764,0.0403,0.0242,119.2414
34004,0.2645,0.4723,0.6231,0.6686,0.7205,0.7565,0.6738,0.5787,0.5132,0.4418,0.3297,0.25,0.1749,1.0642,0.1787,1.0372,0.1854,0.9741,0.2174,0.83,0.324,0.7512,0.3537,219.6552,138.8276,3.7241,28.777,5.7931,16.5193,0.0243,0.0154,92.6897
34005,0.1746,0.3876,0.4763,0.5322,0.5807,0.5992,0.5125,0.4286,0.3944,0.3107,0.1968,0.137,0.0734,1.1085,0.0792,1.012,0.0861,0.8767,0.118,0.6873,0.2035,0.6042,0.2158,241.4828,154.2759,5.4828,19.3471,12.4828,7.133,0.0454,0.0312,118.1379
